match_id,league_name,country_name,home_team,away_team,start_time
10385614,Premier League,England,Leeds United,Nottingham Forest,2022-09-13 04:00:00
10408614,LaLiga,Spain,Almería,Osasuna,2022-09-13 04:00:00
10409679,Premier League,Israel,Beitar Jerusalem,Hapoel Jerusalem,2022-09-13 02:30:00
10658673,Premier League,Bahrain,Al Hala Muharraq,Al-Budaiya,2022-09-14 00:30:00
10658675,Premier League,Bahrain,Sitra Club,Manama Club,2022-09-14 00:30:00
10666506,Premier League,Ghana,Berekum Chelsea,King Faisal,2022-09-13 00:00:00
